antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'home_construction', 'garden_tools'})",frozenset({'furniture_decor'}),7.408426556034164e-05,0.06625250034396266,1.0583466508620234e-05,0.14285714285714285,2.1562528525787314,1.0,5.675198679101478e-06,1.0893720829320435,0.5362722269263336,0.00015959144589849984,0.08203999747404828,0.07150844363304427
"frozenset({'furniture_decor', 'garden_tools'})",frozenset({'home_construction'}),0.00016933546413792374,0.005090647390646332,1.0583466508620234e-05,0.0625,12.27741683991684,1.0,9.721439369962627e-06,1.0612366427833106,0.9187052111229902,0.0020161290322580645,0.0577030987383784,0.03228950103950104
frozenset({'home_construction'}),"frozenset({'furniture_decor', 'garden_tools'})",0.005090647390646332,0.00016933546413792374,1.0583466508620234e-05,0.002079002079002079,12.27741683991684,1.0,9.721439369962627e-06,1.0019136450869783,0.9232495798140545,0.0020161290322580645,0.0019099900439147404,0.03228950103950104
frozenset({'furniture_decor'}),"frozenset({'home_construction', 'garden_tools'})",0.06625250034396266,7.408426556034164e-05,1.0583466508620234e-05,0.0001597444089456869,2.156252852578731,1.0,5.675198679101478e-06,1.0000856738293007,0.574279982318338,0.00015959144589849984,8.566648992433445e-05,0.07150844363304427
frozenset({'garden_tools'}),"frozenset({'home_construction', 'furniture_decor'})",0.03628012319155016,0.00013758506461206303,1.0583466508620234e-05,0.00029171528588098014,2.12025401669509,1.0,5.591863415177198e-06,1.0001541751965306,0.5482489375020592,0.00029069767441860465,0.00015415143020340168,0.038607396104478955
"frozenset({'home_construction', 'furniture_decor'})",frozenset({'housewares'}),0.00013758506461206303,0.060421010297712914,1.0583466508620234e-05,0.07692307692307693,1.2731180187827587,1.0,2.2704379028832766e-06,1.0178772388441442,0.2145563858839469,0.00017479461632581716,0.017563256316100492,0.03854911947397497
"frozenset({'home_construction', 'housewares'})",frozenset({'furniture_decor'}),2.1166933017240467e-05,0.06625250034396266,1.0583466508620234e-05,0.5,7.54688498402556,1.0,9.181104271614876e-06,1.8674949993120746,0.8675133619092978,0.0001597188947452484,0.4645233318598615,0.25007987220447286
"frozenset({'furniture_decor', 'housewares'})",frozenset({'home_construction'}),0.0002540031962068856,0.005090647390646332,1.0583466508620234e-05,0.04166666666666667,8.184944559944562,1.0,9.290425800633822e-06,1.0381662809836734,0.8780474894932407,0.001984126984126984,0.03676316759923126,0.021872834372834375
frozenset({'home_construction'}),"frozenset({'furniture_decor', 'housewares'})",0.005090647390646332,0.0002540031962068856,1.0583466508620234e-05,0.002079002079002079,8.184944559944562,1.0,9.290425800633822e-06,1.001828800963801,0.88231602238155,0.001984126984126984,0.0018254625561190036,0.021872834372834375
frozenset({'furniture_decor'}),"frozenset({'home_construction', 'housewares'})",0.06625250034396266,2.1166933017240467e-05,1.0583466508620234e-05,0.0001597444089456869,7.546884984025559,1.0,9.181104271614876e-06,1.0001385996164422,0.9290466637197231,0.0001597188947452484,0.00013858040925068655,0.25007987220447286
frozenset({'housewares'}),"frozenset({'home_construction', 'furniture_decor'})",0.060421010297712914,0.00013758506461206303,1.0583466508620234e-05,0.00017516202487300752,1.2731180187827587,1.0,2.2704379028832766e-06,1.0000375835434705,0.22832233210930641,0.00017479461632581716,3.75821310008665e-05,0.03854911947397497
"frozenset({'watches_gifts', 'furniture_decor'})",frozenset({'housewares'}),6.35007990517214e-05,0.060421010297712914,1.0583466508620234e-05,0.16666666666666669,2.7584223740293106,1.0,6.746684075203177e-06,1.1274947876427446,0.637514420888856,0.00017500875043752187,0.11307793972981298,0.08342091434576984
"frozenset({'watches_gifts', 'housewares'})",frozenset({'furniture_decor'}),2.1166933017240467e-05,0.06625250034396266,1.0583466508620234e-05,0.5,7.54688498402556,1.0,9.181104271614876e-06,1.8674949993120746,0.8675133619092978,0.0001597188947452484,0.4645233318598615,0.25007987220447286
frozenset({'furniture_decor'}),"frozenset({'watches_gifts', 'housewares'})",0.06625250034396266,2.1166933017240467e-05,1.0583466508620234e-05,0.0001597444089456869,7.546884984025559,1.0,9.181104271614876e-06,1.0001385996164422,0.9290466637197231,0.0001597188947452484,0.00013858040925068655,0.25007987220447286
frozenset({'housewares'}),"frozenset({'watches_gifts', 'furniture_decor'})",0.060421010297712914,6.35007990517214e-05,1.0583466508620234e-05,0.00017516202487300752,2.7584223740293106,1.0,6.746684075203177e-06,1.0001116807880543,0.6784676383788778,0.00017500875043752187,0.00011166831684863477,0.08342091434576984
"frozenset({'sports_leisure', 'pet_shop'})",frozenset({'furniture_decor'}),1.0583466508620234e-05,0.06625250034396266,1.0583466508620234e-05,1.0,15.09376996805112,1.0,9.882285390117554e-06,inf,0.9337573820460173,0.0001597444089456869,1.0,0.5000798722044728
"frozenset({'sports_leisure', 'furniture_decor'})",frozenset({'pet_shop'}),3.17503995258607e-05,0.017780223734481994,1.0583466508620234e-05,0.33333333333333337,18.747420634920637,1.0,1.0018937301391239e-05,1.4733296643982772,0.9466893865628042,0.0005945303210463733,0.32126527812198075,0.16696428571428573
"frozenset({'pet_shop', 'furniture_decor'})",frozenset({'sports_leisure'}),2.1166933017240467e-05,0.07922783028353107,1.0583466508620234e-05,0.5,6.310913705583756,1.0,8.906456331907436e-06,1.8415443394329378,0.8415621527226544,0.00013356484573260317,0.4569775060056781,0.25006679134384185
frozenset({'sports_leisure'}),"frozenset({'pet_shop', 'furniture_decor'})",0.07922783028353107,2.1166933017240467e-05,1.0583466508620234e-05,0.00013358268768367618,6.310913705583755,1.0,8.906456331907436e-06,1.0001124307734715,0.9139550120113563,0.00013356484573260317,0.00011241813421355254,0.25006679134384185
frozenset({'pet_shop'}),"frozenset({'sports_leisure', 'furniture_decor'})",0.017780223734481994,3.17503995258607e-05,1.0583466508620234e-05,0.0005952380952380952,18.747420634920633,1.0,1.0018937301391239e-05,1.0005638233048222,0.9637958343659422,0.0005945303210463733,0.0005635055872397644,0.16696428571428573
frozenset({'furniture_decor'}),"frozenset({'sports_leisure', 'pet_shop'})",0.06625250034396266,1.0583466508620234e-05,1.0583466508620234e-05,0.0001597444089456869,15.093769968051118,1.0,9.882285390117554e-06,1.0001491847738706,1.0,0.0001597444089456869,0.000149162521093613,0.5000798722044728
